id,state,district,crop,org_val,pred_val
332,Gujarat,BANAS KANTHA,Bajra,1.31287359362314,1.18284239690263
333,Gujarat,BANAS KANTHA,Groundnut,1.53795101662563,1.5619214019132
334,Gujarat,BANAS KANTHA,Jowar,0.644877531133851,0.696709165351055
335,Gujarat,BANAS KANTHA,Wheat,2.59004104781594,2.40477012465821
336,Gujarat,BANAS KANTHA,Maize,2.00289690222897,1.89068203050328
337,Gujarat,BHARUCH,Bajra,1.63511154446345,1.57349354062687
338,Gujarat,BHARUCH,Groundnut,1.38312962675869,1.35467464699035
339,Gujarat,BHARUCH,Jowar,1.05893469005597,1.13949311122149
340,Gujarat,BHARUCH,Wheat,1.50229350247532,1.59013315355685
341,Gujarat,BHARUCH,Maize,1.5207283987256,1.50037480008179
342,Gujarat,BHARUCH,Rice,2.03879836917973,1.88804727273351
343,Gujarat,BHARUCH,Sugarcane,63.856376440644,63.7655687325716
344,Gujarat,BHAVNAGAR,Bajra,2.06337762000562,2.06860122512937
345,Gujarat,BHAVNAGAR,Groundnut,1.23067643139344,1.21128568888698
346,Gujarat,BHAVNAGAR,Jowar,0.811318108510066,0.809783494829141
347,Gujarat,BHAVNAGAR,Wheat,2.57521869511391,2.72040801796526
348,Gujarat,BHAVNAGAR,Maize,1.42513133473679,1.50463288794878
349,Gujarat,DANG,Groundnut,1.5026368220232,1.43157958638702
350,Gujarat,DANG,Jowar,1.37948150531988,1.35190233829645
351,Gujarat,DANG,Maize,1.35410513739546,1.44450560036447
352,Gujarat,DANG,Ragi,0.992165100883069,0.92791300170194
353,Gujarat,DANG,Rice,1.25334735284517,1.26492336749952
354,Gujarat,DANG,Wheat,3.02662093545552,3.17121168767465
355,Gujarat,DANG,Soyabean,0.60625,0.8125
356,Gujarat,DOHAD,Groundnut,1.56724062974063,1.62161678604994
357,Gujarat,DOHAD,Jowar,1.00520833333333,1.05675287356322
358,Gujarat,DOHAD,Maize,1.3494563651907,1.34537027115358
359,Gujarat,DOHAD,Rice,0.863684763653411,0.846024247418627
360,Gujarat,DOHAD,Wheat,2.13859212274758,2.13142197684956
361,Gujarat,DOHAD,Soyabean,0.786729678287109,0.788932391247275
362,Gujarat,GANDHINAGAR,Bajra,1.93215291450539,2.06289381325828
363,Gujarat,GANDHINAGAR,Wheat,3.1204663271742,3.1487296821796
364,Gujarat,GANDHINAGAR,Maize,1.35642857142857,1.56111111111111
365,Gujarat,GANDHINAGAR,Rice,2.50997778936665,2.52657218244194
366,Gujarat,GANDHINAGAR,Jowar,0.974105005856197,0.912558740147276
367,Gujarat,GANDHINAGAR,Groundnut,1.52488899079814,1.43936437062693
368,Gujarat,JAMNAGAR,Bajra,1.54946578445448,1.69678598208483
369,Gujarat,JAMNAGAR,Groundnut,1.48343005350548,1.34966535732528
370,Gujarat,JAMNAGAR,Jowar,0.860391204639461,0.863764304662477
371,Gujarat,JAMNAGAR,Wheat,2.93476606706393,3.2350411553896
